	sub	emotion	score	mapping	kernel	beta	method
185	06	happy	0.8370793496781521	Darwin	cosine	1	predict_proba
186	07	happy	0.7420002516590347	Darwin	cosine	1	predict_proba
187	08	happy	0.7769581422220344	Darwin	cosine	1	predict_proba
188	09	happy	0.7763694813088712	Darwin	cosine	1	predict_proba
189	10	happy	0.7828382831794372	Darwin	cosine	1	predict_proba
190	11	happy	0.7947022067521625	Darwin	cosine	1	predict_proba
191	12	happy	0.827934069822734	Darwin	cosine	1	predict_proba
192	13	happy	0.834304208896551	Darwin	cosine	1	predict_proba
193	14	happy	0.8097811592637016	Darwin	cosine	1	predict_proba
194	15	happy	0.7916878531335557	Darwin	cosine	1	predict_proba
195	16	happy	0.6787620236363254	Darwin	cosine	1	predict_proba
196	17	happy	0.7045095211100507	Darwin	cosine	1	predict_proba
197	18	happy	0.7455873124250076	Darwin	cosine	1	predict_proba
198	19	happy	0.7214714914954582	Darwin	cosine	1	predict_proba
199	20	happy	0.6937839284348957	Darwin	cosine	1	predict_proba
200	21	happy	0.7066651154316421	Darwin	cosine	1	predict_proba
201	22	happy	0.6070500068596515	Darwin	cosine	1	predict_proba
202	23	happy	0.7618510958569435	Darwin	cosine	1	predict_proba
203	24	happy	0.7524171027863392	Darwin	cosine	1	predict_proba
204	25	happy	0.7468926196423114	Darwin	cosine	1	predict_proba
205	26	happy	0.8023613216755623	Darwin	cosine	1	predict_proba
206	27	happy	0.7580779214017969	Darwin	cosine	1	predict_proba
207	28	happy	0.7836419628023825	Darwin	cosine	1	predict_proba
208	29	happy	0.7187564694467516	Darwin	cosine	1	predict_proba
209	30	happy	0.7010095760985401	Darwin	cosine	1	predict_proba
210	31	happy	0.7964911580376034	Darwin	cosine	1	predict_proba
211	32	happy	0.7446401663376514	Darwin	cosine	1	predict_proba
212	33	happy	0.7649787733959897	Darwin	cosine	1	predict_proba
213	34	happy	0.7897040806710018	Darwin	cosine	1	predict_proba
214	35	happy	0.7994699672598031	Darwin	cosine	1	predict_proba
215	36	happy	0.7444370921074825	Darwin	cosine	1	predict_proba
216	37	happy	0.6988812661373731	Darwin	cosine	1	predict_proba
217	38	happy	0.6922038263597751	Darwin	cosine	1	predict_proba
218	39	happy	0.7339193653599311	Darwin	cosine	1	predict_proba
219	40	happy	0.6773086430136769	Darwin	cosine	1	predict_proba
220	41	happy	0.6986390923890923	Darwin	cosine	1	predict_proba
221	42	happy	0.7333055560311944	Darwin	cosine	1	predict_proba
222	43	happy	0.7200403852552795	Darwin	cosine	1	predict_proba
223	44	happy	0.7823245533157992	Darwin	cosine	1	predict_proba
224	45	happy	0.8034108048813932	Darwin	cosine	1	predict_proba
225	46	happy	0.6970749831219131	Darwin	cosine	1	predict_proba
226	47	happy	0.5955442410527876	Darwin	cosine	1	predict_proba
227	48	happy	0.7133411264612115	Darwin	cosine	1	predict_proba
228	49	happy	0.7564765476513712	Darwin	cosine	1	predict_proba
229	50	happy	0.6962393376646566	Darwin	cosine	1	predict_proba
230	51	happy	0.8128813559322035	Darwin	cosine	1	predict_proba
231	52	happy	0.6917487684729065	Darwin	cosine	1	predict_proba
232	53	happy	0.7259743803691285	Darwin	cosine	1	predict_proba
233	54	happy	0.7040809102043996	Darwin	cosine	1	predict_proba
234	55	happy	0.7725554238674054	Darwin	cosine	1	predict_proba
235	56	happy	0.7940134041511079	Darwin	cosine	1	predict_proba
236	57	happy	0.7534064991099594	Darwin	cosine	1	predict_proba
237	58	happy	0.7715776719592685	Darwin	cosine	1	predict_proba
238	59	happy	0.7097928779069768	Darwin	cosine	1	predict_proba
239	60	happy	0.7668977090325405	Darwin	cosine	1	predict_proba
240	01	sadness	0.6847954657466733	Darwin	cosine	1	predict_proba
241	02	sadness	0.6010980590054856	Darwin	cosine	1	predict_proba
242	03	sadness	0.5976593039242997	Darwin	cosine	1	predict_proba
243	04	sadness	0.6131033961122457	Darwin	cosine	1	predict_proba
244	05	sadness	0.6151230698822032	Darwin	cosine	1	predict_proba
245	06	sadness	0.5899816742032135	Darwin	cosine	1	predict_proba
246	07	sadness	0.6369321669736034	Darwin	cosine	1	predict_proba
247	08	sadness	0.5707489322112741	Darwin	cosine	1	predict_proba
248	09	sadness	0.6656621854846035	Darwin	cosine	1	predict_proba
249	10	sadness	0.6637474012474014	Darwin	cosine	1	predict_proba
250	11	sadness	0.5793075684380032	Darwin	cosine	1	predict_proba
251	12	sadness	0.6462533842530429	Darwin	cosine	1	predict_proba
252	13	sadness	0.6466463367214416	Darwin	cosine	1	predict_proba
253	14	sadness	0.633836526449745	Darwin	cosine	1	predict_proba
254	15	sadness	0.6546970133167103	Darwin	cosine	1	predict_proba
255	16	sadness	0.601024331985931	Darwin	cosine	1	predict_proba
256	17	sadness	0.6122400854958995	Darwin	cosine	1	predict_proba
257	18	sadness	0.6392813084484061	Darwin	cosine	1	predict_proba
258	19	sadness	0.6198370392933292	Darwin	cosine	1	predict_proba
259	20	sadness	0.6402720109247264	Darwin	cosine	1	predict_proba
260	21	sadness	0.615419894726444	Darwin	cosine	1	predict_proba
261	22	sadness	0.6425195575990659	Darwin	cosine	1	predict_proba
262	23	sadness	0.6191455477080736	Darwin	cosine	1	predict_proba
263	24	sadness	0.6190045602292732	Darwin	cosine	1	predict_proba
264	25	sadness	0.6261982626469086	Darwin	cosine	1	predict_proba
265	26	sadness	0.6623375530469698	Darwin	cosine	1	predict_proba
266	27	sadness	0.6583326059759681	Darwin	cosine	1	predict_proba
267	28	sadness	0.6310695694943506	Darwin	cosine	1	predict_proba
268	29	sadness	0.6372911691264872	Darwin	cosine	1	predict_proba
269	30	sadness	0.6450759244272801	Darwin	cosine	1	predict_proba
270	31	sadness	0.6457587745993102	Darwin	cosine	1	predict_proba
271	32	sadness	0.6791638761526968	Darwin	cosine	1	predict_proba
272	33	sadness	0.6370034599176324	Darwin	cosine	1	predict_proba
273	34	sadness	0.6367696573578927	Darwin	cosine	1	predict_proba
274	35	sadness	0.5907571912013536	Darwin	cosine	1	predict_proba
275	36	sadness	0.5799414377938735	Darwin	cosine	1	predict_proba
276	37	sadness	0.6100766114430562	Darwin	cosine	1	predict_proba
277	38	sadness	0.6572422783546408	Darwin	cosine	1	predict_proba
278	39	sadness	0.6583598856310362	Darwin	cosine	1	predict_proba
279	40	sadness	0.6460290326956993	Darwin	cosine	1	predict_proba
280	41	sadness	0.5492562433840745	Darwin	cosine	1	predict_proba
281	42	sadness	0.6182532127912814	Darwin	cosine	1	predict_proba
282	43	sadness	0.6354699400344731	Darwin	cosine	1	predict_proba
283	44	sadness	0.6201306024251667	Darwin	cosine	1	predict_proba
284	45	sadness	0.6813424034762681	Darwin	cosine	1	predict_proba
285	46	sadness	0.5938813213619499	Darwin	cosine	1	predict_proba
286	47	sadness	0.6393890746721798	Darwin	cosine	1	predict_proba
287	48	sadness	0.659593558083491	Darwin	cosine	1	predict_proba
288	49	sadness	0.6160155618042449	Darwin	cosine	1	predict_proba
289	50	sadness	0.49229365957286336	Darwin	cosine	1	predict_proba
290	51	sadness	0.6595453035002214	Darwin	cosine	1	predict_proba
291	52	sadness	0.5763839885438407	Darwin	cosine	1	predict_proba
292	53	sadness	0.5827297189808507	Darwin	cosine	1	predict_proba
293	54	sadness	0.46491640866873063	Darwin	cosine	1	predict_proba
294	55	sadness	0.6376272226694895	Darwin	cosine	1	predict_proba
295	56	sadness	0.653623899595527	Darwin	cosine	1	predict_proba
296	57	sadness	0.6759089941561206	Darwin	cosine	1	predict_proba
297	58	sadness	0.6116181878970244	Darwin	cosine	1	predict_proba
298	59	sadness	0.5969748442934564	Darwin	cosine	1	predict_proba
299	60	sadness	0.6278290388792032	Darwin	cosine	1	predict_proba
300	01	surprise	0.8043107928259079	Darwin	cosine	1	predict_proba
301	02	surprise	0.8485921535111614	Darwin	cosine	1	predict_proba
302	03	surprise	0.8559290817911508	Darwin	cosine	1	predict_proba
303	04	surprise	0.7295395598290241	Darwin	cosine	1	predict_proba
304	05	surprise	0.8199148403549099	Darwin	cosine	1	predict_proba
305	06	surprise	0.8010011717673008	Darwin	cosine	1	predict_proba
306	07	surprise	0.8935546942113546	Darwin	cosine	1	predict_proba
307	08	surprise	0.8584262701363072	Darwin	cosine	1	predict_proba
308	09	surprise	0.8176712779973649	Darwin	cosine	1	predict_proba
309	10	surprise	0.8443402186915574	Darwin	cosine	1	predict_proba
310	11	surprise	0.9008275262305312	Darwin	cosine	1	predict_proba
311	12	surprise	0.8897806313536651	Darwin	cosine	1	predict_proba
312	13	surprise	0.8466348635382904	Darwin	cosine	1	predict_proba
313	14	surprise	0.8423916520529473	Darwin	cosine	1	predict_proba
314	15	surprise	0.8222065321117112	Darwin	cosine	1	predict_proba
315	16	surprise	0.712505264742364	Darwin	cosine	1	predict_proba
316	17	surprise	0.6896564077511806	Darwin	cosine	1	predict_proba
317	18	surprise	0.751628871772834	Darwin	cosine	1	predict_proba
318	19	surprise	0.792069864799945	Darwin	cosine	1	predict_proba
319	20	surprise	0.7242568516144784	Darwin	cosine	1	predict_proba
320	21	surprise	0.7405754123094531	Darwin	cosine	1	predict_proba
321	22	surprise	0.6611895888658291	Darwin	cosine	1	predict_proba
322	23	surprise	0.8083033426565219	Darwin	cosine	1	predict_proba
323	24	surprise	0.8338462443155088	Darwin	cosine	1	predict_proba
324	25	surprise	0.7411642696720034	Darwin	cosine	1	predict_proba
325	26	surprise	0.8139562724466007	Darwin	cosine	1	predict_proba
326	27	surprise	0.804647472140122	Darwin	cosine	1	predict_proba
327	28	surprise	0.769265898561729	Darwin	cosine	1	predict_proba
328	29	surprise	0.7087456174522789	Darwin	cosine	1	predict_proba
329	30	surprise	0.6689173295697546	Darwin	cosine	1	predict_proba
330	31	surprise	0.7939145656775911	Darwin	cosine	1	predict_proba
331	32	surprise	0.820770703534066	Darwin	cosine	1	predict_proba
332	33	surprise	0.7511034612945441	Darwin	cosine	1	predict_proba
333	34	surprise	0.8089925901710799	Darwin	cosine	1	predict_proba
334	35	surprise	0.7246331344520879	Darwin	cosine	1	predict_proba
335	36	surprise	0.6515378052167053	Darwin	cosine	1	predict_proba
336	37	surprise	0.716458593076672	Darwin	cosine	1	predict_proba
337	38	surprise	0.7185241330131497	Darwin	cosine	1	predict_proba
338	39	surprise	0.8257862830659478	Darwin	cosine	1	predict_proba
339	40	surprise	0.7631980085098917	Darwin	cosine	1	predict_proba
340	41	surprise	0.7283088580643141	Darwin	cosine	1	predict_proba
341	42	surprise	0.8016760806134621	Darwin	cosine	1	predict_proba
342	43	surprise	0.7626253102536827	Darwin	cosine	1	predict_proba
343	44	surprise	0.7912764501556999	Darwin	cosine	1	predict_proba
344	45	surprise	0.7978758666408861	Darwin	cosine	1	predict_proba
345	46	surprise	0.7167057897160856	Darwin	cosine	1	predict_proba
346	47	surprise	0.7929857967082359	Darwin	cosine	1	predict_proba
347	48	surprise	0.681462495618647	Darwin	cosine	1	predict_proba
348	49	surprise	0.788451908632179	Darwin	cosine	1	predict_proba
349	50	surprise	0.8588460115583817	Darwin	cosine	1	predict_proba
350	51	surprise	0.832166395305892	Darwin	cosine	1	predict_proba
351	52	surprise	0.6861196652361041	Darwin	cosine	1	predict_proba
352	53	surprise	0.7802721088435374	Darwin	cosine	1	predict_proba
353	54	surprise	0.6890196559376767	Darwin	cosine	1	predict_proba
354	55	surprise	0.8374217494543449	Darwin	cosine	1	predict_proba
355	56	surprise	0.7568665198644496	Darwin	cosine	1	predict_proba
356	57	surprise	0.78715793366331	Darwin	cosine	1	predict_proba
357	58	surprise	0.7953843478310861	Darwin	cosine	1	predict_proba
358	59	surprise	0.7007997709011222	Darwin	cosine	1	predict_proba
359	60	surprise	0.5937329304177753	Darwin	cosine	1	predict_proba
0	01	anger	0.5626137562243972	Matsumoto2008	cosine	1	predict_proba
1	02	anger	0.6264541243769944	Matsumoto2008	cosine	1	predict_proba
2	03	anger	0.5958263948766216	Matsumoto2008	cosine	1	predict_proba
3	04	anger	0.5568083650515332	Matsumoto2008	cosine	1	predict_proba
4	05	anger	0.5868572927597062	Matsumoto2008	cosine	1	predict_proba
5	06	anger	0.6663047412233081	Matsumoto2008	cosine	1	predict_proba
6	07	anger	0.6138659793814434	Matsumoto2008	cosine	1	predict_proba
7	08	anger	0.5813832326628889	Matsumoto2008	cosine	1	predict_proba
8	09	anger	0.5977656196494724	Matsumoto2008	cosine	1	predict_proba
9	10	anger	0.5951179396662387	Matsumoto2008	cosine	1	predict_proba
10	11	anger	0.726734573716439	Matsumoto2008	cosine	1	predict_proba
11	12	anger	0.6393815592203898	Matsumoto2008	cosine	1	predict_proba
12	13	anger	0.48762077294685996	Matsumoto2008	cosine	1	predict_proba
13	14	anger	0.6533224078139813	Matsumoto2008	cosine	1	predict_proba
14	15	anger	0.4015213959575977	Matsumoto2008	cosine	1	predict_proba
15	16	anger	0.6003298632869785	Matsumoto2008	cosine	1	predict_proba
16	17	anger	0.4372135905381225	Matsumoto2008	cosine	1	predict_proba
17	18	anger	0.5185138339920948	Matsumoto2008	cosine	1	predict_proba
18	19	anger	0.5821266241623436	Matsumoto2008	cosine	1	predict_proba
19	20	anger	0.4895211804210254	Matsumoto2008	cosine	1	predict_proba
20	21	anger	0.5876045423737019	Matsumoto2008	cosine	1	predict_proba
21	22	anger	0.4762487201343669	Matsumoto2008	cosine	1	predict_proba
22	23	anger	0.5693677137552127	Matsumoto2008	cosine	1	predict_proba
23	24	anger	0.5320614024234326	Matsumoto2008	cosine	1	predict_proba
24	25	anger	0.5591501860266537	Matsumoto2008	cosine	1	predict_proba
25	26	anger	0.5439934688127805	Matsumoto2008	cosine	1	predict_proba
26	27	anger	0.5634089307450829	Matsumoto2008	cosine	1	predict_proba
27	28	anger	0.5369301124353311	Matsumoto2008	cosine	1	predict_proba
28	29	anger	0.4303655069440183	Matsumoto2008	cosine	1	predict_proba
29	30	anger	0.5446272250717517	Matsumoto2008	cosine	1	predict_proba
30	31	anger	0.5840583393851367	Matsumoto2008	cosine	1	predict_proba
31	32	anger	0.5468496020772202	Matsumoto2008	cosine	1	predict_proba
32	33	anger	0.5083581293509993	Matsumoto2008	cosine	1	predict_proba
33	34	anger	0.5413578472089111	Matsumoto2008	cosine	1	predict_proba
34	35	anger	0.5776780383795309	Matsumoto2008	cosine	1	predict_proba
35	36	anger	0.5392492581817654	Matsumoto2008	cosine	1	predict_proba
36	37	anger	0.5775971714438457	Matsumoto2008	cosine	1	predict_proba
37	38	anger	0.39787032246939125	Matsumoto2008	cosine	1	predict_proba
38	39	anger	0.5954436300611832	Matsumoto2008	cosine	1	predict_proba
39	40	anger	0.533059799474815	Matsumoto2008	cosine	1	predict_proba
40	41	anger	0.5597851224153674	Matsumoto2008	cosine	1	predict_proba
41	42	anger	0.4722980610381706	Matsumoto2008	cosine	1	predict_proba
42	43	anger	0.5439544853818135	Matsumoto2008	cosine	1	predict_proba
43	44	anger	0.5680269446851329	Matsumoto2008	cosine	1	predict_proba
44	45	anger	0.601600943881801	Matsumoto2008	cosine	1	predict_proba
45	46	anger	0.5668009174630066	Matsumoto2008	cosine	1	predict_proba
46	47	anger	0.570695515886747	Matsumoto2008	cosine	1	predict_proba
47	48	anger	0.5339474878934625	Matsumoto2008	cosine	1	predict_proba
48	49	anger	0.5688612368446083	Matsumoto2008	cosine	1	predict_proba
49	50	anger	0.5468417684590916	Matsumoto2008	cosine	1	predict_proba
50	51	anger	0.5795283018867925	Matsumoto2008	cosine	1	predict_proba
51	52	anger	0.6020978446699068	Matsumoto2008	cosine	1	predict_proba
52	53	anger	0.5000371203801126	Matsumoto2008	cosine	1	predict_proba
53	54	anger	0.50113591751332	Matsumoto2008	cosine	1	predict_proba
54	55	anger	0.5423978973705292	Matsumoto2008	cosine	1	predict_proba
55	56	anger	0.6481975431253622	Matsumoto2008	cosine	1	predict_proba
56	57	anger	0.6059940426103072	Matsumoto2008	cosine	1	predict_proba
57	58	anger	0.6944994612751934	Matsumoto2008	cosine	1	predict_proba
58	59	anger	0.5109448826011148	Matsumoto2008	cosine	1	predict_proba
59	60	anger	0.5573505553992086	Matsumoto2008	cosine	1	predict_proba
60	01	disgust	0.7277192165663897	Matsumoto2008	cosine	1	predict_proba
61	02	disgust	0.6954320016776763	Matsumoto2008	cosine	1	predict_proba
62	03	disgust	0.7566743347902769	Matsumoto2008	cosine	1	predict_proba
63	04	disgust	0.6883708639575536	Matsumoto2008	cosine	1	predict_proba
64	05	disgust	0.733008135787522	Matsumoto2008	cosine	1	predict_proba
65	06	disgust	0.8605585390092909	Matsumoto2008	cosine	1	predict_proba
66	07	disgust	0.6623855866285591	Matsumoto2008	cosine	1	predict_proba
67	08	disgust	0.6693671617574333	Matsumoto2008	cosine	1	predict_proba
68	09	disgust	0.688107566490594	Matsumoto2008	cosine	1	predict_proba
69	10	disgust	0.7193421486241555	Matsumoto2008	cosine	1	predict_proba
70	11	disgust	0.8156884440644435	Matsumoto2008	cosine	1	predict_proba
71	12	disgust	0.7192064095590656	Matsumoto2008	cosine	1	predict_proba
72	13	disgust	0.831146694214876	Matsumoto2008	cosine	1	predict_proba
73	14	disgust	0.8020798735309148	Matsumoto2008	cosine	1	predict_proba
74	15	disgust	0.809981585395914	Matsumoto2008	cosine	1	predict_proba
75	16	disgust	0.6254977081183413	Matsumoto2008	cosine	1	predict_proba
76	17	disgust	0.60640472972482	Matsumoto2008	cosine	1	predict_proba
77	18	disgust	0.6145244634271083	Matsumoto2008	cosine	1	predict_proba
78	19	disgust	0.6651162602415881	Matsumoto2008	cosine	1	predict_proba
79	20	disgust	0.700379545952031	Matsumoto2008	cosine	1	predict_proba
80	21	disgust	0.6305493329638268	Matsumoto2008	cosine	1	predict_proba
81	22	disgust	0.6694108204260489	Matsumoto2008	cosine	1	predict_proba
82	23	disgust	0.6513135220439519	Matsumoto2008	cosine	1	predict_proba
83	24	disgust	0.7308035557514558	Matsumoto2008	cosine	1	predict_proba
84	25	disgust	0.6929684342042406	Matsumoto2008	cosine	1	predict_proba
85	26	disgust	0.6965622580380904	Matsumoto2008	cosine	1	predict_proba
86	27	disgust	0.6855480216038512	Matsumoto2008	cosine	1	predict_proba
87	28	disgust	0.598119773231648	Matsumoto2008	cosine	1	predict_proba
88	29	disgust	0.7159756215269639	Matsumoto2008	cosine	1	predict_proba
89	30	disgust	0.673230094938552	Matsumoto2008	cosine	1	predict_proba
90	31	disgust	0.749582307149664	Matsumoto2008	cosine	1	predict_proba
91	32	disgust	0.7236055731201362	Matsumoto2008	cosine	1	predict_proba
92	33	disgust	0.6296816479400749	Matsumoto2008	cosine	1	predict_proba
93	34	disgust	0.7874870959136093	Matsumoto2008	cosine	1	predict_proba
94	35	disgust	0.6709067700404392	Matsumoto2008	cosine	1	predict_proba
95	36	disgust	0.5455890420700795	Matsumoto2008	cosine	1	predict_proba
96	37	disgust	0.7686511450249145	Matsumoto2008	cosine	1	predict_proba
97	38	disgust	0.5269677699801925	Matsumoto2008	cosine	1	predict_proba
98	39	disgust	0.694702909350094	Matsumoto2008	cosine	1	predict_proba
99	40	disgust	0.7335493827160493	Matsumoto2008	cosine	1	predict_proba
100	41	disgust	0.6356508161946122	Matsumoto2008	cosine	1	predict_proba
101	42	disgust	0.7283027153926978	Matsumoto2008	cosine	1	predict_proba
102	43	disgust	0.6652123537140417	Matsumoto2008	cosine	1	predict_proba
103	44	disgust	0.7394169971064195	Matsumoto2008	cosine	1	predict_proba
104	45	disgust	0.6918434601284356	Matsumoto2008	cosine	1	predict_proba
105	46	disgust	0.5731611525228586	Matsumoto2008	cosine	1	predict_proba
106	47	disgust	0.6863339505555	Matsumoto2008	cosine	1	predict_proba
107	48	disgust	0.6664346638304971	Matsumoto2008	cosine	1	predict_proba
108	49	disgust	0.6512958280657397	Matsumoto2008	cosine	1	predict_proba
109	50	disgust	0.8158849343870521	Matsumoto2008	cosine	1	predict_proba
110	51	disgust	0.8653763214933426	Matsumoto2008	cosine	1	predict_proba
111	52	disgust	0.6444442719772757	Matsumoto2008	cosine	1	predict_proba
112	53	disgust	0.7003252522491177	Matsumoto2008	cosine	1	predict_proba
113	54	disgust	0.5663269635886223	Matsumoto2008	cosine	1	predict_proba
114	55	disgust	0.7987995563015209	Matsumoto2008	cosine	1	predict_proba
115	56	disgust	0.8060182735386461	Matsumoto2008	cosine	1	predict_proba
116	57	disgust	0.6857092900812548	Matsumoto2008	cosine	1	predict_proba
117	58	disgust	0.7285799392582629	Matsumoto2008	cosine	1	predict_proba
118	59	disgust	0.6664656116683961	Matsumoto2008	cosine	1	predict_proba
119	60	disgust	0.6801363513302869	Matsumoto2008	cosine	1	predict_proba
120	01	fear	0.7235860527785993	Matsumoto2008	cosine	1	predict_proba
121	02	fear	0.7490344062153165	Matsumoto2008	cosine	1	predict_proba
122	03	fear	0.6366592968855678	Matsumoto2008	cosine	1	predict_proba
123	04	fear	0.5411570906423503	Matsumoto2008	cosine	1	predict_proba
124	05	fear	0.6324983492901948	Matsumoto2008	cosine	1	predict_proba
125	06	fear	0.8210173047096536	Matsumoto2008	cosine	1	predict_proba
126	07	fear	0.6763595166163142	Matsumoto2008	cosine	1	predict_proba
127	08	fear	0.757863275245056	Matsumoto2008	cosine	1	predict_proba
128	09	fear	0.6312700112803802	Matsumoto2008	cosine	1	predict_proba
129	10	fear	0.7688043888469565	Matsumoto2008	cosine	1	predict_proba
130	11	fear	0.6932327892257537	Matsumoto2008	cosine	1	predict_proba
131	12	fear	0.8274375185043437	Matsumoto2008	cosine	1	predict_proba
132	13	fear	0.6792606828481268	Matsumoto2008	cosine	1	predict_proba
133	14	fear	0.7474439966078761	Matsumoto2008	cosine	1	predict_proba
134	15	fear	0.691049233869235	Matsumoto2008	cosine	1	predict_proba
135	16	fear	0.5675444582126292	Matsumoto2008	cosine	1	predict_proba
136	17	fear	0.6014026030113269	Matsumoto2008	cosine	1	predict_proba
137	18	fear	0.5580502035878674	Matsumoto2008	cosine	1	predict_proba
138	19	fear	0.5355235858289293	Matsumoto2008	cosine	1	predict_proba
139	20	fear	0.6558329570539835	Matsumoto2008	cosine	1	predict_proba
140	21	fear	0.5069713828449491	Matsumoto2008	cosine	1	predict_proba
141	22	fear	0.5425548979433219	Matsumoto2008	cosine	1	predict_proba
142	23	fear	0.7308823529411764	Matsumoto2008	cosine	1	predict_proba
143	24	fear	0.7717641750770956	Matsumoto2008	cosine	1	predict_proba
144	25	fear	0.7292524256079244	Matsumoto2008	cosine	1	predict_proba
145	26	fear	0.7824706095134744	Matsumoto2008	cosine	1	predict_proba
146	27	fear	0.7327773976125626	Matsumoto2008	cosine	1	predict_proba
147	28	fear	0.6186448554698392	Matsumoto2008	cosine	1	predict_proba
148	29	fear	0.6541681579807348	Matsumoto2008	cosine	1	predict_proba
149	30	fear	0.7133170105737188	Matsumoto2008	cosine	1	predict_proba
150	31	fear	0.7267409262512615	Matsumoto2008	cosine	1	predict_proba
151	32	fear	0.5606568197045911	Matsumoto2008	cosine	1	predict_proba
152	33	fear	0.75047238865857	Matsumoto2008	cosine	1	predict_proba
153	34	fear	0.7765584704313029	Matsumoto2008	cosine	1	predict_proba
154	35	fear	0.5770580515984144	Matsumoto2008	cosine	1	predict_proba
155	36	fear	0.6679739347074275	Matsumoto2008	cosine	1	predict_proba
156	37	fear	0.7053253551815712	Matsumoto2008	cosine	1	predict_proba
157	38	fear	0.6375477916389235	Matsumoto2008	cosine	1	predict_proba
158	39	fear	0.8094354838709679	Matsumoto2008	cosine	1	predict_proba
159	40	fear	0.8373395306739297	Matsumoto2008	cosine	1	predict_proba
160	41	fear	0.7740835943083133	Matsumoto2008	cosine	1	predict_proba
161	42	fear	0.6138695821232851	Matsumoto2008	cosine	1	predict_proba
162	43	fear	0.6421963188260379	Matsumoto2008	cosine	1	predict_proba
163	44	fear	0.7171118655648794	Matsumoto2008	cosine	1	predict_proba
164	45	fear	0.8710546413527285	Matsumoto2008	cosine	1	predict_proba
165	46	fear	0.48549963326359336	Matsumoto2008	cosine	1	predict_proba
166	47	fear	0.787424332439506	Matsumoto2008	cosine	1	predict_proba
167	48	fear	0.6251245791245792	Matsumoto2008	cosine	1	predict_proba
168	49	fear	0.8188993256620569	Matsumoto2008	cosine	1	predict_proba
169	50	fear	0.7936449838541952	Matsumoto2008	cosine	1	predict_proba
170	51	fear	0.834510734342788	Matsumoto2008	cosine	1	predict_proba
171	52	fear	0.6825526177202317	Matsumoto2008	cosine	1	predict_proba
172	53	fear	0.587773604296918	Matsumoto2008	cosine	1	predict_proba
173	54	fear	0.5459312080536913	Matsumoto2008	cosine	1	predict_proba
174	55	fear	0.8227759437552326	Matsumoto2008	cosine	1	predict_proba
175	56	fear	0.7981640423335055	Matsumoto2008	cosine	1	predict_proba
176	57	fear	0.7696095102646549	Matsumoto2008	cosine	1	predict_proba
177	58	fear	0.8178747848405528	Matsumoto2008	cosine	1	predict_proba
178	59	fear	0.563992926716141	Matsumoto2008	cosine	1	predict_proba
179	60	fear	0.618606953534685	Matsumoto2008	cosine	1	predict_proba
180	01	happy	0.7815072955824377	Matsumoto2008	cosine	1	predict_proba
181	02	happy	0.8355603541726289	Matsumoto2008	cosine	1	predict_proba
182	03	happy	0.7954041909507497	Matsumoto2008	cosine	1	predict_proba
183	04	happy	0.7708485080893948	Matsumoto2008	cosine	1	predict_proba
184	05	happy	0.7861292665214235	Matsumoto2008	cosine	1	predict_proba
185	06	happy	0.8493734617569102	Matsumoto2008	cosine	1	predict_proba
186	07	happy	0.7474396428630045	Matsumoto2008	cosine	1	predict_proba
187	08	happy	0.7910352067524818	Matsumoto2008	cosine	1	predict_proba
188	09	happy	0.7913883546539622	Matsumoto2008	cosine	1	predict_proba
189	10	happy	0.7971352896761101	Matsumoto2008	cosine	1	predict_proba
190	11	happy	0.8022163129186882	Matsumoto2008	cosine	1	predict_proba
191	12	happy	0.8323906047838635	Matsumoto2008	cosine	1	predict_proba
192	13	happy	0.8387266797702841	Matsumoto2008	cosine	1	predict_proba
193	14	happy	0.8190088228335095	Matsumoto2008	cosine	1	predict_proba
194	15	happy	0.8024963534533631	Matsumoto2008	cosine	1	predict_proba
195	16	happy	0.6832767910918923	Matsumoto2008	cosine	1	predict_proba
196	17	happy	0.718631524310464	Matsumoto2008	cosine	1	predict_proba
197	18	happy	0.7590460220797544	Matsumoto2008	cosine	1	predict_proba
198	19	happy	0.7354094906419557	Matsumoto2008	cosine	1	predict_proba
199	20	happy	0.7161336875907944	Matsumoto2008	cosine	1	predict_proba
200	21	happy	0.7283663080533245	Matsumoto2008	cosine	1	predict_proba
201	22	happy	0.6216190492522979	Matsumoto2008	cosine	1	predict_proba
202	23	happy	0.7677500453159108	Matsumoto2008	cosine	1	predict_proba
203	24	happy	0.7708513469719849	Matsumoto2008	cosine	1	predict_proba
204	25	happy	0.7609345853488887	Matsumoto2008	cosine	1	predict_proba
205	26	happy	0.819678867372581	Matsumoto2008	cosine	1	predict_proba
206	27	happy	0.7733914812280597	Matsumoto2008	cosine	1	predict_proba
207	28	happy	0.7810718193027039	Matsumoto2008	cosine	1	predict_proba
208	29	happy	0.7366015419419689	Matsumoto2008	cosine	1	predict_proba
209	30	happy	0.7154057321027124	Matsumoto2008	cosine	1	predict_proba
210	31	happy	0.8063663459875189	Matsumoto2008	cosine	1	predict_proba
211	32	happy	0.764008457054749	Matsumoto2008	cosine	1	predict_proba
212	33	happy	0.7777102857804004	Matsumoto2008	cosine	1	predict_proba
213	34	happy	0.8008340401470173	Matsumoto2008	cosine	1	predict_proba
214	35	happy	0.8142637764930676	Matsumoto2008	cosine	1	predict_proba
215	36	happy	0.7471747563997768	Matsumoto2008	cosine	1	predict_proba
216	37	happy	0.71171551593709	Matsumoto2008	cosine	1	predict_proba
217	38	happy	0.7123602153990112	Matsumoto2008	cosine	1	predict_proba
