	sub	emotion	score	mapping	kernel	beta
194	15	happy	0.7544739013657075	Darwin	euclidean	1000
195	16	happy	0.6437322077632687	Darwin	euclidean	1000
196	17	happy	0.6496695537360879	Darwin	euclidean	1000
197	18	happy	0.7139908728983317	Darwin	euclidean	1000
198	19	happy	0.6762282433091508	Darwin	euclidean	1000
199	20	happy	0.615772421438948	Darwin	euclidean	1000
200	21	happy	0.6512201707382929	Darwin	euclidean	1000
201	22	happy	0.6142346343805735	Darwin	euclidean	1000
202	23	happy	0.7329454554052031	Darwin	euclidean	1000
203	24	happy	0.7032952030283599	Darwin	euclidean	1000
204	25	happy	0.7022611105841685	Darwin	euclidean	1000
205	26	happy	0.7825071130402276	Darwin	euclidean	1000
206	27	happy	0.7142978000237996	Darwin	euclidean	1000
207	28	happy	0.7490014645187059	Darwin	euclidean	1000
208	29	happy	0.702816376211891	Darwin	euclidean	1000
209	30	happy	0.6615830123099748	Darwin	euclidean	1000
210	31	happy	0.7679527098053305	Darwin	euclidean	1000
211	32	happy	0.7025873447885151	Darwin	euclidean	1000
212	33	happy	0.7420444735179202	Darwin	euclidean	1000
213	34	happy	0.7586513994910942	Darwin	euclidean	1000
214	35	happy	0.7680773777286353	Darwin	euclidean	1000
215	36	happy	0.7210242237878375	Darwin	euclidean	1000
216	37	happy	0.6918322878919785	Darwin	euclidean	1000
217	38	happy	0.6185783940480887	Darwin	euclidean	1000
218	39	happy	0.705199587568125	Darwin	euclidean	1000
219	40	happy	0.6724993107830906	Darwin	euclidean	1000
220	41	happy	0.6464756308506309	Darwin	euclidean	1000
221	42	happy	0.7142495657418347	Darwin	euclidean	1000
222	43	happy	0.6642895887176542	Darwin	euclidean	1000
223	44	happy	0.7658122810252628	Darwin	euclidean	1000
224	45	happy	0.7822626719685544	Darwin	euclidean	1000
225	46	happy	0.6841576946309917	Darwin	euclidean	1000
226	47	happy	0.5968326127072642	Darwin	euclidean	1000
227	48	happy	0.6790329436769393	Darwin	euclidean	1000
228	49	happy	0.7304278102090687	Darwin	euclidean	1000
229	50	happy	0.6514575292226968	Darwin	euclidean	1000
230	51	happy	0.7946999253810894	Darwin	euclidean	1000
231	52	happy	0.695827202354296	Darwin	euclidean	1000
232	53	happy	0.6960730035282532	Darwin	euclidean	1000
233	54	happy	0.671465488555185	Darwin	euclidean	1000
234	55	happy	0.7477479029427708	Darwin	euclidean	1000
235	56	happy	0.7511447225929371	Darwin	euclidean	1000
236	57	happy	0.7071140236227678	Darwin	euclidean	1000
237	58	happy	0.7275606022447811	Darwin	euclidean	1000
238	59	happy	0.6586408232029598	Darwin	euclidean	1000
239	60	happy	0.7362736514421906	Darwin	euclidean	1000
240	01	sadness	0.6740019714144899	Darwin	euclidean	1000
241	02	sadness	0.6204846411916978	Darwin	euclidean	1000
242	03	sadness	0.5876688293599086	Darwin	euclidean	1000
243	04	sadness	0.6487482036154604	Darwin	euclidean	1000
244	05	sadness	0.6263058142311366	Darwin	euclidean	1000
245	06	sadness	0.6257681157962334	Darwin	euclidean	1000
246	07	sadness	0.6884098482855389	Darwin	euclidean	1000
247	08	sadness	0.5895673869835497	Darwin	euclidean	1000
248	09	sadness	0.628056590062676	Darwin	euclidean	1000
249	10	sadness	0.6391981848712618	Darwin	euclidean	1000
250	11	sadness	0.6061529181953506	Darwin	euclidean	1000
251	12	sadness	0.6410311791508001	Darwin	euclidean	1000
252	13	sadness	0.6219096798276653	Darwin	euclidean	1000
253	14	sadness	0.6433049630485796	Darwin	euclidean	1000
254	15	sadness	0.6489677586670441	Darwin	euclidean	1000
255	16	sadness	0.5603391254134076	Darwin	euclidean	1000
256	17	sadness	0.5510396580164022	Darwin	euclidean	1000
257	18	sadness	0.6189873585631475	Darwin	euclidean	1000
258	19	sadness	0.5535181236673774	Darwin	euclidean	1000
259	20	sadness	0.5741903338315895	Darwin	euclidean	1000
260	21	sadness	0.5777080422787633	Darwin	euclidean	1000
261	22	sadness	0.5988207707771426	Darwin	euclidean	1000
262	23	sadness	0.5670751973410885	Darwin	euclidean	1000
263	24	sadness	0.5432500796087455	Darwin	euclidean	1000
264	25	sadness	0.581230454777721	Darwin	euclidean	1000
265	26	sadness	0.6360935790625263	Darwin	euclidean	1000
266	27	sadness	0.6403901544907042	Darwin	euclidean	1000
267	28	sadness	0.5652162775128768	Darwin	euclidean	1000
268	29	sadness	0.6234257783387099	Darwin	euclidean	1000
269	30	sadness	0.5808841857971638	Darwin	euclidean	1000
270	31	sadness	0.5745942381821871	Darwin	euclidean	1000
271	32	sadness	0.617092112719592	Darwin	euclidean	1000
272	33	sadness	0.583247533761134	Darwin	euclidean	1000
273	34	sadness	0.5866983561101209	Darwin	euclidean	1000
274	35	sadness	0.5812443056097878	Darwin	euclidean	1000
275	36	sadness	0.5358810950103567	Darwin	euclidean	1000
276	37	sadness	0.5982680382038748	Darwin	euclidean	1000
277	38	sadness	0.6205358432032606	Darwin	euclidean	1000
278	39	sadness	0.5792963930169521	Darwin	euclidean	1000
279	40	sadness	0.5816402116402115	Darwin	euclidean	1000
280	41	sadness	0.5190032286921988	Darwin	euclidean	1000
281	42	sadness	0.58095399828095	Darwin	euclidean	1000
282	43	sadness	0.6101468730010178	Darwin	euclidean	1000
283	44	sadness	0.55487369370724	Darwin	euclidean	1000
284	45	sadness	0.6090956271345342	Darwin	euclidean	1000
285	46	sadness	0.5110258696677121	Darwin	euclidean	1000
286	47	sadness	0.5819804498813845	Darwin	euclidean	1000
287	48	sadness	0.6085907335907336	Darwin	euclidean	1000
288	49	sadness	0.5889958013943993	Darwin	euclidean	1000
289	50	sadness	0.43011655751511574	Darwin	euclidean	1000
290	51	sadness	0.6063833153997088	Darwin	euclidean	1000
291	52	sadness	0.5236294798107063	Darwin	euclidean	1000
292	53	sadness	0.5899878995066723	Darwin	euclidean	1000
293	54	sadness	0.5175851393188855	Darwin	euclidean	1000
294	55	sadness	0.5953188518154078	Darwin	euclidean	1000
295	56	sadness	0.6150309302878897	Darwin	euclidean	1000
296	57	sadness	0.6581846562689475	Darwin	euclidean	1000
297	58	sadness	0.5655200449834352	Darwin	euclidean	1000
298	59	sadness	0.5837984308015853	Darwin	euclidean	1000
299	60	sadness	0.5896873449400639	Darwin	euclidean	1000
300	01	surprise	0.6722130680017744	Darwin	euclidean	1000
301	02	surprise	0.696864436569856	Darwin	euclidean	1000
302	03	surprise	0.7067086791224721	Darwin	euclidean	1000
303	04	surprise	0.6130921969183006	Darwin	euclidean	1000
304	05	surprise	0.6971790867563884	Darwin	euclidean	1000
305	06	surprise	0.7405465949820789	Darwin	euclidean	1000
306	07	surprise	0.7525290531857136	Darwin	euclidean	1000
307	08	surprise	0.7034180732257344	Darwin	euclidean	1000
308	09	surprise	0.7261575381140599	Darwin	euclidean	1000
309	10	surprise	0.7444126665880411	Darwin	euclidean	1000
310	11	surprise	0.7303499131469202	Darwin	euclidean	1000
311	12	surprise	0.7224677300695559	Darwin	euclidean	1000
312	13	surprise	0.7299614109218526	Darwin	euclidean	1000
313	14	surprise	0.7081655284643538	Darwin	euclidean	1000
314	15	surprise	0.7058494999696617	Darwin	euclidean	1000
315	16	surprise	0.6228816196446172	Darwin	euclidean	1000
316	17	surprise	0.6250268685881778	Darwin	euclidean	1000
317	18	surprise	0.6601426399127301	Darwin	euclidean	1000
318	19	surprise	0.6949512466807094	Darwin	euclidean	1000
319	20	surprise	0.5924433864371604	Darwin	euclidean	1000
320	21	surprise	0.6300883706065539	Darwin	euclidean	1000
321	22	surprise	0.6145633884537278	Darwin	euclidean	1000
322	23	surprise	0.6649984352690359	Darwin	euclidean	1000
323	24	surprise	0.6902952015054101	Darwin	euclidean	1000
324	25	surprise	0.6647200106233726	Darwin	euclidean	1000
325	26	surprise	0.7160124335790645	Darwin	euclidean	1000
326	27	surprise	0.6858452714242266	Darwin	euclidean	1000
327	28	surprise	0.6728621262641269	Darwin	euclidean	1000
328	29	surprise	0.6155622646409556	Darwin	euclidean	1000
329	30	surprise	0.5989073979034205	Darwin	euclidean	1000
330	31	surprise	0.6939945696423893	Darwin	euclidean	1000
331	32	surprise	0.6928334937643463	Darwin	euclidean	1000
332	33	surprise	0.6715322893666842	Darwin	euclidean	1000
333	34	surprise	0.7062916954221303	Darwin	euclidean	1000
334	35	surprise	0.6203035062167819	Darwin	euclidean	1000
335	36	surprise	0.6116800350946388	Darwin	euclidean	1000
336	37	surprise	0.6631481032111947	Darwin	euclidean	1000
337	38	surprise	0.6310728039914334	Darwin	euclidean	1000
338	39	surprise	0.7033366225719959	Darwin	euclidean	1000
339	40	surprise	0.6385620915032679	Darwin	euclidean	1000
340	41	surprise	0.6547656323386668	Darwin	euclidean	1000
341	42	surprise	0.6493795051669815	Darwin	euclidean	1000
342	43	surprise	0.6595582309899107	Darwin	euclidean	1000
343	44	surprise	0.6527947717269653	Darwin	euclidean	1000
344	45	surprise	0.7038532718283015	Darwin	euclidean	1000
345	46	surprise	0.6596269939136421	Darwin	euclidean	1000
346	47	surprise	0.6844384878152427	Darwin	euclidean	1000
347	48	surprise	0.6085918331580793	Darwin	euclidean	1000
348	49	surprise	0.6879342090058164	Darwin	euclidean	1000
349	50	surprise	0.6882986381906533	Darwin	euclidean	1000
350	51	surprise	0.7563683085293981	Darwin	euclidean	1000
351	52	surprise	0.6303375189024054	Darwin	euclidean	1000
352	53	surprise	0.6591295609152752	Darwin	euclidean	1000
353	54	surprise	0.6121475985344391	Darwin	euclidean	1000
354	55	surprise	0.6788069939798047	Darwin	euclidean	1000
355	56	surprise	0.6717944886169678	Darwin	euclidean	1000
356	57	surprise	0.679639941400694	Darwin	euclidean	1000
357	58	surprise	0.6947811251819944	Darwin	euclidean	1000
358	59	surprise	0.6242729984284039	Darwin	euclidean	1000
359	60	surprise	0.6006444593237361	Darwin	euclidean	1000
0	01	anger	0.42851080530821495	Matsumoto2008	euclidean	1000
1	02	anger	0.5008662490172431	Matsumoto2008	euclidean	1000
2	03	anger	0.48688631681486993	Matsumoto2008	euclidean	1000
3	04	anger	0.5015516971018832	Matsumoto2008	euclidean	1000
4	05	anger	0.5091511570111007	Matsumoto2008	euclidean	1000
5	06	anger	0.5146922166466141	Matsumoto2008	euclidean	1000
6	07	anger	0.4702331860579283	Matsumoto2008	euclidean	1000
7	08	anger	0.4196117095986328	Matsumoto2008	euclidean	1000
8	09	anger	0.46916773028671044	Matsumoto2008	euclidean	1000
9	10	anger	0.47645733999633233	Matsumoto2008	euclidean	1000
10	11	anger	0.575594677343382	Matsumoto2008	euclidean	1000
11	12	anger	0.5230915792103948	Matsumoto2008	euclidean	1000
12	13	anger	0.31028553416351456	Matsumoto2008	euclidean	1000
13	14	anger	0.47009567885834036	Matsumoto2008	euclidean	1000
14	15	anger	0.25807656185994465	Matsumoto2008	euclidean	1000
15	16	anger	0.49349124046943177	Matsumoto2008	euclidean	1000
16	17	anger	0.36484837574011847	Matsumoto2008	euclidean	1000
17	18	anger	0.31428722002635046	Matsumoto2008	euclidean	1000
18	19	anger	0.5058817447012597	Matsumoto2008	euclidean	1000
19	20	anger	0.4748095053596797	Matsumoto2008	euclidean	1000
20	21	anger	0.44506684055094287	Matsumoto2008	euclidean	1000
21	22	anger	0.4520695574396971	Matsumoto2008	euclidean	1000
22	23	anger	0.5045695979058229	Matsumoto2008	euclidean	1000
23	24	anger	0.4343916260424142	Matsumoto2008	euclidean	1000
24	25	anger	0.4584870848708487	Matsumoto2008	euclidean	1000
25	26	anger	0.4499529103535859	Matsumoto2008	euclidean	1000
26	27	anger	0.43664089805738854	Matsumoto2008	euclidean	1000
27	28	anger	0.43165256084421083	Matsumoto2008	euclidean	1000
28	29	anger	0.3205007056513469	Matsumoto2008	euclidean	1000
29	30	anger	0.4711139863119901	Matsumoto2008	euclidean	1000
30	31	anger	0.34236383442265794	Matsumoto2008	euclidean	1000
31	32	anger	0.3585118004686412	Matsumoto2008	euclidean	1000
32	33	anger	0.33612071316287573	Matsumoto2008	euclidean	1000
33	34	anger	0.34259259259259256	Matsumoto2008	euclidean	1000
34	35	anger	0.3776588486140725	Matsumoto2008	euclidean	1000
35	36	anger	0.5247280302095954	Matsumoto2008	euclidean	1000
36	37	anger	0.4335559136434003	Matsumoto2008	euclidean	1000
37	38	anger	0.3074062981215757	Matsumoto2008	euclidean	1000
38	39	anger	0.4687161978742509	Matsumoto2008	euclidean	1000
39	40	anger	0.45132191453807596	Matsumoto2008	euclidean	1000
40	41	anger	0.5085093400919929	Matsumoto2008	euclidean	1000
41	42	anger	0.37577601947656725	Matsumoto2008	euclidean	1000
42	43	anger	0.45028849563227286	Matsumoto2008	euclidean	1000
43	44	anger	0.41119434273415884	Matsumoto2008	euclidean	1000
44	45	anger	0.49394098003575615	Matsumoto2008	euclidean	1000
45	46	anger	0.4481887701603249	Matsumoto2008	euclidean	1000
46	47	anger	0.47372580349691623	Matsumoto2008	euclidean	1000
47	48	anger	0.5104002723970944	Matsumoto2008	euclidean	1000
48	49	anger	0.4545059839197892	Matsumoto2008	euclidean	1000
49	50	anger	0.3628264729316846	Matsumoto2008	euclidean	1000
50	51	anger	0.471912997903564	Matsumoto2008	euclidean	1000
51	52	anger	0.49341903887358435	Matsumoto2008	euclidean	1000
52	53	anger	0.410450283010898	Matsumoto2008	euclidean	1000
53	54	anger	0.4091637006837938	Matsumoto2008	euclidean	1000
54	55	anger	0.44896940374195426	Matsumoto2008	euclidean	1000
55	56	anger	0.5070218375719742	Matsumoto2008	euclidean	1000
56	57	anger	0.44103461893871737	Matsumoto2008	euclidean	1000
57	58	anger	0.5672329879156631	Matsumoto2008	euclidean	1000
58	59	anger	0.41189166237544156	Matsumoto2008	euclidean	1000
59	60	anger	0.464443276441472	Matsumoto2008	euclidean	1000
60	01	disgust	0.6348824531245028	Matsumoto2008	euclidean	1000
61	02	disgust	0.5949140190835693	Matsumoto2008	euclidean	1000
62	03	disgust	0.6043539605858447	Matsumoto2008	euclidean	1000
63	04	disgust	0.5929074400074121	Matsumoto2008	euclidean	1000
64	05	disgust	0.6069285793663327	Matsumoto2008	euclidean	1000
65	06	disgust	0.6469552056455656	Matsumoto2008	euclidean	1000
66	07	disgust	0.666697245809796	Matsumoto2008	euclidean	1000
67	08	disgust	0.6268670089516412	Matsumoto2008	euclidean	1000
68	09	disgust	0.5897669354091373	Matsumoto2008	euclidean	1000
69	10	disgust	0.6089553468446202	Matsumoto2008	euclidean	1000
70	11	disgust	0.6108987577327365	Matsumoto2008	euclidean	1000
71	12	disgust	0.5927059844496196	Matsumoto2008	euclidean	1000
72	13	disgust	0.6300788699936426	Matsumoto2008	euclidean	1000
73	14	disgust	0.6547729305058763	Matsumoto2008	euclidean	1000
74	15	disgust	0.6358004552902113	Matsumoto2008	euclidean	1000
75	16	disgust	0.548620167111245	Matsumoto2008	euclidean	1000
76	17	disgust	0.5611516215057513	Matsumoto2008	euclidean	1000
77	18	disgust	0.5869098179171337	Matsumoto2008	euclidean	1000
78	19	disgust	0.5882071958288804	Matsumoto2008	euclidean	1000
79	20	disgust	0.5335649957784796	Matsumoto2008	euclidean	1000
80	21	disgust	0.5671760852328276	Matsumoto2008	euclidean	1000
81	22	disgust	0.5531442524621459	Matsumoto2008	euclidean	1000
82	23	disgust	0.5963793682033794	Matsumoto2008	euclidean	1000
83	24	disgust	0.5973454167206537	Matsumoto2008	euclidean	1000
84	25	disgust	0.5953165766361666	Matsumoto2008	euclidean	1000
85	26	disgust	0.5790503597882759	Matsumoto2008	euclidean	1000
86	27	disgust	0.5619365843476446	Matsumoto2008	euclidean	1000
87	28	disgust	0.5745771314267896	Matsumoto2008	euclidean	1000
88	29	disgust	0.6105442411372944	Matsumoto2008	euclidean	1000
89	30	disgust	0.5547892762148835	Matsumoto2008	euclidean	1000
90	31	disgust	0.6223035605994975	Matsumoto2008	euclidean	1000
91	32	disgust	0.5851161433685707	Matsumoto2008	euclidean	1000
92	33	disgust	0.5686286156628907	Matsumoto2008	euclidean	1000
93	34	disgust	0.6485811304559638	Matsumoto2008	euclidean	1000
94	35	disgust	0.5876610637663419	Matsumoto2008	euclidean	1000
95	36	disgust	0.5054496720206709	Matsumoto2008	euclidean	1000
96	37	disgust	0.6076029505504998	Matsumoto2008	euclidean	1000
97	38	disgust	0.4954508483235191	Matsumoto2008	euclidean	1000
98	39	disgust	0.5718185057992613	Matsumoto2008	euclidean	1000
99	40	disgust	0.5641838134430728	Matsumoto2008	euclidean	1000
100	41	disgust	0.5353729853088005	Matsumoto2008	euclidean	1000
101	42	disgust	0.5725739591541897	Matsumoto2008	euclidean	1000
102	43	disgust	0.5662289868409625	Matsumoto2008	euclidean	1000
103	44	disgust	0.6224244030932544	Matsumoto2008	euclidean	1000
104	45	disgust	0.573186034495485	Matsumoto2008	euclidean	1000
105	46	disgust	0.5445444543378319	Matsumoto2008	euclidean	1000
106	47	disgust	0.5581548393554199	Matsumoto2008	euclidean	1000
107	48	disgust	0.585350975975976	Matsumoto2008	euclidean	1000
108	49	disgust	0.5676833122629583	Matsumoto2008	euclidean	1000
109	50	disgust	0.6159014369449486	Matsumoto2008	euclidean	1000
110	51	disgust	0.6919427610916973	Matsumoto2008	euclidean	1000
111	52	disgust	0.5963514324075911	Matsumoto2008	euclidean	1000
112	53	disgust	0.5887609349371241	Matsumoto2008	euclidean	1000
113	54	disgust	0.5255197465414017	Matsumoto2008	euclidean	1000
114	55	disgust	0.6157553384494484	Matsumoto2008	euclidean	1000
115	56	disgust	0.6228198751190602	Matsumoto2008	euclidean	1000
116	57	disgust	0.5885813674488294	Matsumoto2008	euclidean	1000
117	58	disgust	0.5768816989670629	Matsumoto2008	euclidean	1000
118	59	disgust	0.583935057073677	Matsumoto2008	euclidean	1000
119	60	disgust	0.5670163301638349	Matsumoto2008	euclidean	1000
120	01	fear	0.5165302836110289	Matsumoto2008	euclidean	1000
121	02	fear	0.6701931187569368	Matsumoto2008	euclidean	1000
122	03	fear	0.5016582007472398	Matsumoto2008	euclidean	1000
123	04	fear	0.5517881006884282	Matsumoto2008	euclidean	1000
124	05	fear	0.5246014714898836	Matsumoto2008	euclidean	1000
125	06	fear	0.639944953419779	Matsumoto2008	euclidean	1000
126	07	fear	0.5261832829808661	Matsumoto2008	euclidean	1000
127	08	fear	0.6122477108649169	Matsumoto2008	euclidean	1000
128	09	fear	0.565745245718583	Matsumoto2008	euclidean	1000
129	10	fear	0.6234474204146871	Matsumoto2008	euclidean	1000
130	11	fear	0.5357061055589065	Matsumoto2008	euclidean	1000
131	12	fear	0.61900188473509	Matsumoto2008	euclidean	1000
132	13	fear	0.5774993870659042	Matsumoto2008	euclidean	1000
133	14	fear	0.5721064517051139	Matsumoto2008	euclidean	1000
134	15	fear	0.5905933514460748	Matsumoto2008	euclidean	1000
135	16	fear	0.5439705118973861	Matsumoto2008	euclidean	1000
136	17	fear	0.5643568049311949	Matsumoto2008	euclidean	1000
137	18	fear	0.5351041543727133	Matsumoto2008	euclidean	1000
138	19	fear	0.5167312585633196	Matsumoto2008	euclidean	1000
139	20	fear	0.5788101419827413	Matsumoto2008	euclidean	1000
140	21	fear	0.5934925503943909	Matsumoto2008	euclidean	1000
141	22	fear	0.5192636837640334	Matsumoto2008	euclidean	1000
142	23	fear	0.647229393324728	Matsumoto2008	euclidean	1000
143	24	fear	0.6167264595598543	Matsumoto2008	euclidean	1000
144	25	fear	0.5644278001055494	Matsumoto2008	euclidean	1000
145	26	fear	0.656820401519262	Matsumoto2008	euclidean	1000
146	27	fear	0.577024827024827	Matsumoto2008	euclidean	1000
147	28	fear	0.5848185240263966	Matsumoto2008	euclidean	1000
148	29	fear	0.577761005897823	Matsumoto2008	euclidean	1000
149	30	fear	0.5975050633818753	Matsumoto2008	euclidean	1000
150	31	fear	0.5934915176402112	Matsumoto2008	euclidean	1000
151	32	fear	0.5285278558356751	Matsumoto2008	euclidean	1000
152	33	fear	0.6623145377769915	Matsumoto2008	euclidean	1000
153	34	fear	0.579597598932859	Matsumoto2008	euclidean	1000
154	35	fear	0.5759865795419187	Matsumoto2008	euclidean	1000
155	36	fear	0.5484343578988862	Matsumoto2008	euclidean	1000
156	37	fear	0.5914013819153064	Matsumoto2008	euclidean	1000
157	38	fear	0.5919075616527846	Matsumoto2008	euclidean	1000
158	39	fear	0.6226156421180766	Matsumoto2008	euclidean	1000
159	40	fear	0.6004739346331418	Matsumoto2008	euclidean	1000
160	41	fear	0.6112389483176	Matsumoto2008	euclidean	1000
161	42	fear	0.5605307605380512	Matsumoto2008	euclidean	1000
162	43	fear	0.5676948764580458	Matsumoto2008	euclidean	1000
163	44	fear	0.6696186449725622	Matsumoto2008	euclidean	1000
164	45	fear	0.6383291965489672	Matsumoto2008	euclidean	1000
165	46	fear	0.5274992184306087	Matsumoto2008	euclidean	1000
166	47	fear	0.6148240177266816	Matsumoto2008	euclidean	1000
167	48	fear	0.5555286195286195	Matsumoto2008	euclidean	1000
168	49	fear	0.6292600145883264	Matsumoto2008	euclidean	1000
169	50	fear	0.6194356265849342	Matsumoto2008	euclidean	1000
170	51	fear	0.6262218312362267	Matsumoto2008	euclidean	1000
171	52	fear	0.574227758911871	Matsumoto2008	euclidean	1000
172	53	fear	0.6200983690798086	Matsumoto2008	euclidean	1000
173	54	fear	0.6115247483221476	Matsumoto2008	euclidean	1000
174	55	fear	0.6115108170332598	Matsumoto2008	euclidean	1000
175	56	fear	0.5856296248494235	Matsumoto2008	euclidean	1000
176	57	fear	0.6672599908130455	Matsumoto2008	euclidean	1000
177	58	fear	0.60026277461475	Matsumoto2008	euclidean	1000
178	59	fear	0.5736063601576995	Matsumoto2008	euclidean	1000
179	60	fear	0.5842130340258718	Matsumoto2008	euclidean	1000
180	01	happy	0.7754047374837432	Matsumoto2008	euclidean	1000
181	02	happy	0.8208306232709802	Matsumoto2008	euclidean	1000
182	03	happy	0.771219468790319	Matsumoto2008	euclidean	1000
183	04	happy	0.7660904186947282	Matsumoto2008	euclidean	1000
184	05	happy	0.7746946590083845	Matsumoto2008	euclidean	1000
185	06	happy	0.8413795279565821	Matsumoto2008	euclidean	1000
186	07	happy	0.7364746945898778	Matsumoto2008	euclidean	1000
187	08	happy	0.758417704128004	Matsumoto2008	euclidean	1000
188	09	happy	0.7924956175002061	Matsumoto2008	euclidean	1000
189	10	happy	0.8037784524390051	Matsumoto2008	euclidean	1000
190	11	happy	0.766084756913723	Matsumoto2008	euclidean	1000
191	12	happy	0.8146059339371219	Matsumoto2008	euclidean	1000
192	13	happy	0.7900671468886229	Matsumoto2008	euclidean	1000
193	14	happy	0.796814288312857	Matsumoto2008	euclidean	1000
194	15	happy	0.7966488885919691	Matsumoto2008	euclidean	1000
195	16	happy	0.6657828745634191	Matsumoto2008	euclidean	1000
196	17	happy	0.6927256375113318	Matsumoto2008	euclidean	1000
197	18	happy	0.7468439205369829	Matsumoto2008	euclidean	1000
198	19	happy	0.7178155291714932	Matsumoto2008	euclidean	1000
199	20	happy	0.6691643091979509	Matsumoto2008	euclidean	1000
200	21	happy	0.6957409818000619	Matsumoto2008	euclidean	1000
201	22	happy	0.6506079366168199	Matsumoto2008	euclidean	1000
202	23	happy	0.7769058295964125	Matsumoto2008	euclidean	1000
203	24	happy	0.7485585641492392	Matsumoto2008	euclidean	1000
204	25	happy	0.7157713912337834	Matsumoto2008	euclidean	1000
205	26	happy	0.8266302138807382	Matsumoto2008	euclidean	1000
206	27	happy	0.7644443163562802	Matsumoto2008	euclidean	1000
207	28	happy	0.7373663554323224	Matsumoto2008	euclidean	1000
208	29	happy	0.741258920042003	Matsumoto2008	euclidean	1000
209	30	happy	0.708411000274894	Matsumoto2008	euclidean	1000
210	31	happy	0.7933528934307347	Matsumoto2008	euclidean	1000
211	32	happy	0.7340898737282295	Matsumoto2008	euclidean	1000
212	33	happy	0.7869807937058891	Matsumoto2008	euclidean	1000
213	34	happy	0.7890231834888324	Matsumoto2008	euclidean	1000
214	35	happy	0.7786555071204786	Matsumoto2008	euclidean	1000
215	36	happy	0.7724624706447135	Matsumoto2008	euclidean	1000
216	37	happy	0.7221023416398176	Matsumoto2008	euclidean	1000
217	38	happy	0.6825823112277193	Matsumoto2008	euclidean	1000
218	39	happy	0.719506344296446	Matsumoto2008	euclidean	1000
219	40	happy	0.6844250996444109	Matsumoto2008	euclidean	1000
220	41	happy	0.669818376068376	Matsumoto2008	euclidean	1000
221	42	happy	0.742829746065992	Matsumoto2008	euclidean	1000
222	43	happy	0.7025963252152589	Matsumoto2008	euclidean	1000
223	44	happy	0.7954788085833244	Matsumoto2008	euclidean	1000
224	45	happy	0.82208853238265	Matsumoto2008	euclidean	1000
225	46	happy	0.6954626816615144	Matsumoto2008	euclidean	1000
226	47	happy	0.6376618041244057	Matsumoto2008	euclidean	1000
227	48	happy	0.7067141339001063	Matsumoto2008	euclidean	1000
228	49	happy	0.7601937958186261	Matsumoto2008	euclidean	1000
229	50	happy	0.6909854332925841	Matsumoto2008	euclidean	1000
230	51	happy	0.8362818462850442	Matsumoto2008	euclidean	1000
231	52	happy	0.7320516921502143	Matsumoto2008	euclidean	1000
232	53	happy	0.741176743266669	Matsumoto2008	euclidean	1000
233	54	happy	0.7109803671686385	Matsumoto2008	euclidean	1000
234	55	happy	0.7813467563371095	Matsumoto2008	euclidean	1000
235	56	happy	0.7811675721096597	Matsumoto2008	euclidean	1000
236	57	happy	0.7397179149393891	Matsumoto2008	euclidean	1000
237	58	happy	0.7528053962023715	Matsumoto2008	euclidean	1000
238	59	happy	0.7155316794397464	Matsumoto2008	euclidean	1000
239	60	happy	0.7470742740405661	Matsumoto2008	euclidean	1000
240	01	sadness	0.5926071956628881	Matsumoto2008	euclidean	1000
241	02	sadness	0.5524675955778594	Matsumoto2008	euclidean	1000
242	03	sadness	0.5396687215247886	Matsumoto2008	euclidean	1000
243	04	sadness	0.5417562968005446	Matsumoto2008	euclidean	1000
244	05	sadness	0.5325371597421203	Matsumoto2008	euclidean	1000
245	06	sadness	0.5464055114875752	Matsumoto2008	euclidean	1000
246	07	sadness	0.4594733841971411	Matsumoto2008	euclidean	1000
247	08	sadness	0.5801534608571443	Matsumoto2008	euclidean	1000
248	09	sadness	0.6258311381596875	Matsumoto2008	euclidean	1000
249	10	sadness	0.5817517591556054	Matsumoto2008	euclidean	1000
250	11	sadness	0.4912498409061983	Matsumoto2008	euclidean	1000
251	12	sadness	0.5423857057956021	Matsumoto2008	euclidean	1000
252	13	sadness	0.5822006695855724	Matsumoto2008	euclidean	1000
253	14	sadness	0.5526820426605022	Matsumoto2008	euclidean	1000
254	15	sadness	0.6014373101054249	Matsumoto2008	euclidean	1000
255	16	sadness	0.590408945351462	Matsumoto2008	euclidean	1000
256	17	sadness	0.5772012870850081	Matsumoto2008	euclidean	1000
257	18	sadness	0.6463514929629777	Matsumoto2008	euclidean	1000
258	19	sadness	0.6098144481673267	Matsumoto2008	euclidean	1000
259	20	sadness	0.6100057207182269	Matsumoto2008	euclidean	1000
260	21	sadness	0.6251852165446001	Matsumoto2008	euclidean	1000
261	22	sadness	0.5924301951368267	Matsumoto2008	euclidean	1000
262	23	sadness	0.6513883118681624	Matsumoto2008	euclidean	1000
263	24	sadness	0.6083189637044202	Matsumoto2008	euclidean	1000
264	25	sadness	0.6303719979560553	Matsumoto2008	euclidean	1000
265	26	sadness	0.6739075029153292	Matsumoto2008	euclidean	1000
266	27	sadness	0.618470512932414	Matsumoto2008	euclidean	1000
267	28	sadness	0.6449814189881546	Matsumoto2008	euclidean	1000
268	29	sadness	0.565683463804462	Matsumoto2008	euclidean	1000
269	30	sadness	0.6105283465991934	Matsumoto2008	euclidean	1000
270	31	sadness	0.6455163319131669	Matsumoto2008	euclidean	1000
271	32	sadness	0.5908988460151461	Matsumoto2008	euclidean	1000
